name,category,store,link,image,regular_price,discount_price,date
PANASONIC KX-TU155EXCN BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29390288/panasonic-kx-tu155excn-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/panasonic-kx-tu155exbn-blue.jpg,4699,3499.0,2023-09-24
"BLACKVIEW OSCAL C20 6.088"" HD+ BLACK QUAD CORE 1.3GHZ/1GB/32GB/DUAL SI",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29390741/blackview-oscal-c20-6088-hd-black-quad-core-13ghz1gb32gbdual-sim2mp5mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/blackviewl.jpg,5299,4292.0,2023-09-24
BLACKVIEW A50 GREEN HD+ 20:9 QUAD 2.0GHZ/3GB/64GB/DUAL SIM/5MP+TRIPLE1,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396350/blackview-a50-green-hd-209-quad-20ghz3gb64gbdual-sim5mptriple13mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/18042023120433download(2).jpg,5699,4799.0,2023-09-24
BLACKVIEW A50 BLACK HD+ 20:9 QUAD 2.0GHZ/3GB/64GB/DUAL SIM/5MP+TRIPLE1,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396349/blackview-a50-black-hd-209-quad-20ghz3gb64gbdual-sim5mptriple13mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/18042023120409download(2).jpg,5699,4799.0,2023-09-24
XIAOMI REDMI A2 2GB/32GB LIGHT BLUE DS,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397431/xiaomi-redmi-a2-2gb32gb-light-blue-ds,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0dx6eu.jpg,5699,4799.0,2023-09-24
XIAOMI REDMI A2 2GB/32GB BLACK DS,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397429/xiaomi-redmi-a2-2gb32gb-black-ds,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0dx0eu.jpg,5699,4799.0,2023-09-24
XIAOMI REDMI A2 2GB/32GB LIGHT GREEN DS,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397430/xiaomi-redmi-a2-2gb32gb-light-green-ds,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/20042023103700mzb0dwteu.jpg,5699,4799.0,2023-09-24
DOOGEE X95 BLACK QUAD CORE 1.3GHZ/2GB/16GB/DUAL SIM/5MP+3x 13MP+2+2MP/,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29289068/doogee-x95-black-quad-core-13ghz2gb16gbdual-sim5mp3x-13mp22mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/x95black_1.jpg,5999,4999.0,2023-09-24
DOOGEE X95 BLUE QUAD CORE 1.3GHZ/2GB/16GB/DUAL SIM/5MP+3x 13MP+2+2MP/A,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29289069/doogee-x95-blue-quad-core-13ghz2gb16gbdual-sim5mp3x-13mp22mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_x95_2gb_16gb_04_azul_ad_l.jpg,5999,4999.0,2023-09-24
"DOOGEE X93 6.1"" HD 18:9 SMARTPHONE QUAD CORE 1.3GHZ/2GB/16GB/DUAL SIM/",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29389685/doogee-x93-61-hd-189-smartphone-quad-core-13ghz2gb16gbdual-sim5mptriple-8mpa10-go-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/thumb_548340_default_big.jpg,5999,4799.0,2023-09-24
"DOOGEE X93 6.1"" HD 18:9 SMARTPHONE QUAD CORE 1.3GHZ/2GB/16GB/DUAL SIM/",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29389684/doogee-x93-61-hd-189-smartphone-quad-core-13ghz2gb16gbdual-sim5mptriple-8mpa10-go-grey,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/thumb_548333_default_big.jpg,5999,4799.0,2023-09-24
"DOOGEE X93 6.1"" HD 18:9 SMARTPHONE QUAD CORE 1.3GHZ/2GB/16GB/DUAL SIM/",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391940/doogee-x93-61-hd-189-smartphone-quad-core-13ghz2gb16gbdual-sim5mptriple-8mpa10-go-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_x93_2gb_16gb_verde_01_l.jpg,5999,4799.0,2023-09-24
BLACKVIEW A55 BLACK QUAD 2.0GHZ/3GB/16GB/DUAL SIM/5MP+TRIPLE8MP/A11,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29392833/blackview-a55-black-quad-20ghz3gb16gbdual-sim5mptriple8mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/a55black.jpg,6199,4899.0,2023-09-24
BLACKVIEW A55 BLUE QUAD 2.0GHZ/3GB/16GB/DUAL SIM/5MP+TRIPLE8MP/A11,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29392834/blackview-a55-blue-quad-20ghz3gb16gbdual-sim5mptriple8mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/27062022151936download.jpg,6199,4899.0,2023-09-24
"BLACKVIEW A55 MOJITO 6.528"" HD+ 20:9 QUAD 2.0GHZ/3GB/16GB/DUAL SIM/5MP",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396348/blackview-a55-mojito-6528-hd-209-quad-20ghz3gb16gbdual-sim5mptriple8mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/18042023120333download(2).jpg,6199,4899.0,2023-09-24
"BLACKVIEW OSCAL C20 PRO 6.088"" HD+ GREENT OCTA CORE 1.6GHZ/2GGB/32GB/D",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29390745/blackview-oscal-c20-pro-6088-hd-greent-octa-core-16ghz2ggb32gbdual-sim2mp8mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/18012022131049download(2).jpg,6299,4999.0,2023-09-24
"BLACKVIEW OSCAL C20 PRO 6.088"" HD+ BLACK OCTA CORE 1.6GHZ/2GGB/32GB/DU",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29390743/blackview-oscal-c20-pro-6088-hd-black-octa-core-16ghz2ggb32gbdual-sim2mp8mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/18012022131156download.jpg,6299,4999.0,2023-09-24
DOOGEE X95 BLACK QUAD CORE 1.8GHZ/3GB/16GB/DUAL SIM/5MP+3x 13MP/A10,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391941/doogee-x95-black-quad-core-18ghz3gb16gbdual-sim5mp3x-13mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/x95black_2.jpg,6999,5499.0,2023-09-24
DOOGEE X95 BLUE QUAD CORE 1.8GHZ/3GB/16GB/DUAL SIM/5MP+3x 13MP/A10,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391942/doogee-x95-blue-quad-core-18ghz3gb16gbdual-sim5mp3x-13mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/x95blue_2.jpg,6999,5499.0,2023-09-24
DOOGEE X95 GREEN QUAD CORE 1.8GHZ/3GB/16GB/DUAL SIM/5MP+3x 13MP/A10,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391943/doogee-x95-green-quad-core-18ghz3gb16gbdual-sim5mp3x-13mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/12042022143937download(1).jpg,6999,5499.0,2023-09-24
"MEANIT X4 BLACK SMARTPHONE 6.26"" QUAD CORE 1.3GHZ/2GB/16GB/DUAL SIM/8M",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395166/meanit-x4-black-smartphone-626-quad-core-13ghz2gb16gbdual-sim8mp2mpa12-go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/16122022085926download25.jpg,6999,4999.0,2023-09-24
"MOTOROLA MOTO E13 2GB/64GB IPS 6.5"" HD+ COSMIC BLACK",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397737/motorola-moto-e13-2gb64gb-ips-65-hd-cosmic-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/06092023134543paxt0019pl.jpg,6999,5599.0,2023-09-24
XIAOMI REDMI A1 2GB/32GB BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393738/xiaomi-redmi-a1-2gb32gb-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/xiaomi-redmi-a1-3.jpg,7199,4699.0,2023-09-24
XIAOMI REDMI - A1 2GB/32GB BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394422/xiaomi-redmi-a1-2gb32gb-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0cggeu.jpg,7199,4599.0,2023-09-24
XIAOMI REDMI A1 2GB/32GB LIGHT BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395134/xiaomi-redmi-a1-2gb32gb-light-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/14032023152323mzb0chweu.jpg,7199,4699.0,2023-09-24
XIAOMI REDMI A1 2GB/32GB LIGHT GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395168/xiaomi-redmi-a1-2gb32gb-light-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0ci3eu.jpg,7199,4699.0,2023-09-24
"DOOGEE X95 PRO BLACK 6.52"" HD+ SMARTPHONE QUAD 1.84GHZ/4GB/32GB/DUAL S",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29389686/doogee-x95-pro-black-652-hd-smartphone-quad-184ghz4gb32gbdual-sim5mptriple-13mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/10112021121646x95black_1.jpg,7399,6599.0,2023-09-24
XIAOMI REDMI 9A 2GB/32GB LTE DUAL SIM GRANIT GREY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29289066/xiaomi-redmi-9a-2gb32gb-lte-dual-sim-granit-grey,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/redmi9agrey.jpg,7499,4599.0,2023-09-24
XIAOMI REDMI 9A 2GB/32GB AURORA GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395169/xiaomi-redmi-9a-2gb32gb-aurora-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0a3feu.jpg,7499,4599.0,2023-09-24
XIAOMI REDMI 9A 2GB/32GB GRANITE GRAY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29395170/xiaomi-redmi-9a-2gb32gb-granite-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0akoeu_1.jpg,7499,4599.0,2023-09-24
DOOGEE X96 RED QUAD CORE 2GHZ/2GB/32GB/DUAL SIM/5MP+4x 8MP/A11Go,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391946/doogee-x96-red-quad-core-2ghz2gb32gbdual-sim5mp4x-8mpa11go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_x96_2gb_32gb_rojo_01_l.jpg,7999,5699.0,2023-09-24
DOOGEE X96 BLUE QUAD CORE 2GHZ/2GB/32GB/DUAL SIM/5MP+4x 8MP/A11Go,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391945/doogee-x96-blue-quad-core-2ghz2gb32gbdual-sim5mp4x-8mpa11go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_x96_2gb_32gb_azul_01_l.jpg,7999,5699.0,2023-09-24
DOOGEE X96 BLACK QUAD CORE 2GHZ/2GB/32GB/DUAL SIM/5MP+4x 8MP/A11Go,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391944/doogee-x96-black-quad-core-2ghz2gb32gbdual-sim5mp4x-8mpa11go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_x96_2gb_32gb_negro_01_l.jpg,7999,5699.0,2023-09-24
BLACKVIEW A70 PRO BLUE QUAD 2.0GHZ/4GB/32GB/DUAL SIM/5MP+TRIPLE13MP/A1,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29392832/blackview-a70-pro-blue-quad-20ghz4gb32gbdual-sim5mptriple13mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/a70problue.jpg,8299,6899.0,2023-09-24
Blackview A70 Pro Black Quad 2.0GHz/4GB/32GB/Dual SIM/5MP+Triple13MP/A,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29392831/blackview-a70-pro-black-quad-20ghz4gb32gbdual-sim5mptriple13mpa11,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/a70problack.jpg,8299,6899.0,2023-09-24
"MOTOROLA MOTO E40 4GB/64GB IPS 6.5"" HD+ 90HZ CARBON GRAY",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397402/motorola-moto-e40-4gb64gb-ips-65-hd-90hz-carbon-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/motorola-moto-e40-4gb-64gb-dual-sim-gris.jpg,8499,6999.0,2023-09-24
"MOTOROLA MOTO E40 4GB/64GB IPS 6.5"" HD+ 90HZ PINK CLAY",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397401/motorola-moto-e40-4gb64gb-ips-65-hd-90hz-pink-clay,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/310n5r+avol.jpg,8499,6999.0,2023-09-24
DOOGEE X96 PRO BLACK QUAD CORE 2GHZ/4GB/64GB/DUAL SIM/8MP+4x13MP/A11Go,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391947/doogee-x96-pro-black-quad-core-2ghz4gb64gbdual-sim8mp4x13mpa11go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee-x96-pro_arenamobiles.jpg,8799,6999.0,2023-09-24
DOOGEE X96 PRO BLUE QUAD CORE 2GHZ/4GB/64GB/DUAL SIM/8MP+4x13MP/A11Go,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391948/doogee-x96-pro-blue-quad-core-2ghz4gb64gbdual-sim8mp4x13mpa11go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_x96_pro_4gb_64gb_05_azul_ad_l.jpg,8799,6999.0,2023-09-24
"BLACKVIEW BV4900 5.7"" 19:9 HD+ BLACK 64Bit QUAD 2.0GHz/3GB/32GB/4G/2xS",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394992/blackview-bv4900-57-199-hd-black-64bit-quad-20ghz3gb32gb4g2xsim5mp8mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/bv4900black.jpg,9699,8499.0,2023-09-24
"MOTOROLA MOTO G31 4GB/64GB GOLED 6.4"" FHD+ 60HZ MINERAL GRAY",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397403/motorola-moto-g31-4gb64gb-goled-64-fhd-60hz-mineral-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/motorola-moto-g32.jpg,9799,7799.0,2023-09-24
"MOTOROLA MOTO G13 4GB/128GB IPS 6.5"" HD+ 90Hz MATTE CHARCOAL",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397739/motorola-moto-g13-4gb128gb-ips-65-hd-90hz-matte-charcoal,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/pawv0013pl.jpg,9999,8499.0,2023-09-24
"MOTOROLA MOTO G13 4GB/128GB IPS 6.5"" HD+ 90Hz LAVENDER BLUE",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397738/motorola-moto-g13-4gb128gb-ips-65-hd-90hz-lavender-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/pawv0014pl.jpg,9999,8499.0,2023-09-24
XIAOMI REDMI 9C 3GB/64GB NFC DUAL SIM MIDNIGHT GRAY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394966/xiaomi-redmi-9c-3gb64gb-nfc-dual-sim-midnight-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/1-800x800.jpg,10299,6992.0,2023-09-24
"BLACKVIEW BV4900 PRO 5.7"" 19:9 HD+ BLACK 64Bit QUAD 2.0GHz/4GB/64GB/4G",PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394993/blackview-bv4900-pro-57-199-hd-black-64bit-quad-20ghz4gb64gb4g2xsim5mp12mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/bv4900problack_1.jpg,10999,8999.0,2023-09-24
SAMSUNG GALAXY A04s SM-A047 3GB/32GB DUAL SIM WHITE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394428/samsung-galaxy-a04s-sm-a047-3gb32gb-dual-sim-white,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/a04swhite.jpg,11499,7499.0,2023-09-24
SAMSUNG GALAXY A04s SM-A047 3GB/32GB DUAL SIM GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394426/samsung-galaxy-a04s-sm-a047-3gb32gb-dual-sim-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/a04sgreen.jpg,11499,7499.0,2023-09-24
SAMSUNG GALAXY A04s SM-A047 3GB/32GB DUAL SIM BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394427/samsung-galaxy-a04s-sm-a047-3gb32gb-dual-sim-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/a04sblack.jpg,11499,7499.0,2023-09-24
XIAOMI REDMI 12 4GB/128GB SKY BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397575/xiaomi-redmi-12-4gb128gb-sky-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0ecyeu.jpg,11969,9399.0,2023-09-24
XIAOMI REDMI 12 4GB/128GB MIDNIGHT BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397574/xiaomi-redmi-12-4gb128gb-midnight-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0eb5eu.jpg,11969,9399.0,2023-09-24
XIAOMI REDMI 12 4GB / 128GB SKY BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397603/xiaomi-redmi-12-4gb-128gb-sky-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/08082023122314mzb0ecyeu.jpg,11969,9399.0,2023-09-24
XIAOMI REDMI 12 4GB / 128GB MIDNIGHT BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397602/xiaomi-redmi-12-4gb-128gb-midnight-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/08082023122114mzb0eb5eu.jpg,11969,9399.0,2023-09-24
DOOGEE N40 PRO BLACK QUAD CORE 2GHZ/6GB/128GB/DUAL SIM/16MP+4x20MP/A11,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391949/doogee-n40-pro-black-quad-core-2ghz6gb128gbdual-sim16mp4x20mpa11go,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/pa599873228-1.jpg,11999,9999.0,2023-09-24
DOOGEE S58 PRO BLACK OCTA CORE 2GHZ/6GB/64GB/DUAL SIM/16MP+3x16MP/A10,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391950/doogee-s58-pro-black-octa-core-2ghz6gb64gbdual-sim16mp3x16mpa10,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/doogee_s58_pro_6gb_64gb_05_negro_ad_l.jpg,12499,10999.0,2023-09-24
HUAWEI NOVA 8i 6GB/128GB 6.67'' STARRY-BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29389260/huawei-nova-8i-6gb128gb-667-starry-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/291020211238358iblk.jpg,12499,9699.0,2023-09-24
SAMSUNG GALAXY A14 SM-A145 4GB/64GB DUAL SIM GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396340/samsung-galaxy-a14-sm-a145-4gb64gb-dual-sim-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sma145rlgueuc.jpg,12999,9999.0,2023-09-24
SAMSUNG GALAXY A14 SM-A145 4GB/64GB DUAL SIM SILVER,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396344/samsung-galaxy-a14-sm-a145-4gb64gb-dual-sim-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sma145rzsueuc.jpg,12999,9999.0,2023-09-24
SAMSUNG GALAXY A14 SM-A145 4GB/64GB DUAL SIM BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396342/samsung-galaxy-a14-sm-a145-4gb64gb-dual-sim-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sma145rzkueuc.jpg,12999,9999.0,2023-09-24
XIAOMI REDMI NOTE 12 4GB/128GB - ICE BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397725/xiaomi-redmi-note-12-4gb128gb-ice-blue,/img/no_image.jpg,13099,9999.0,2023-09-24
XIAOMI REDMI NOTE 12 4GB/128GB ICE BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397576/xiaomi-redmi-note-12-4gb128gb-ice-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/mzb0dmueu.jpg,13099,9999.0,2023-09-24
XIAOMI REDMI NOTE 12 4GB/128GB ONYX GRAY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397607/xiaomi-redmi-note-12-4gb128gb-onyx-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/08082023123448mzb0dlzeu.jpg,13099,9999.0,2023-09-24
HUAWEI NOVA Y70 4GB/128GB 6.75'' MIDIGHT BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393218/huawei-nova-y70-4gb128gb-675-midight-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/51096ysr.jpg,13699,8699.0,2023-09-24
HUAWEI NOVA Y70 4GB/128GB 6.75'' CRYSTAL BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393214/huawei-nova-y70-4gb128gb-675-crystal-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/51096ygr.jpg,13699,8699.0,2023-09-24
XIAOMI REDMI 12 8GB/256GB MIDNIGHT BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397604/xiaomi-redmi-12-8gb256gb-midnight-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/08082023122632mzb0eb5eu.jpg,13999,11499.0,2023-09-24
XIAOMI REDMI 12 8GBGB/256GB SKY BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29397605/xiaomi-redmi-12-8gbgb256gb-sky-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/08082023122932mzb0ecyeu.jpg,13999,11499.0,2023-09-24
SAMSUNG GALAXY A14 SM-A145 4GB/128GB DUAL SIM GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396341/samsung-galaxy-a14-sm-a145-4gb128gb-dual-sim-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sma145rlgveuc.jpg,14299,11299.0,2023-09-24
SAMSUNG GALAXY A14 SM-A145 4GB/128GB DUAL SIM BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396343/samsung-galaxy-a14-sm-a145-4gb128gb-dual-sim-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sma145rzkveuc.jpg,14299,11299.0,2023-09-24
SAMSUNG GALAXY A14 SM-A145 4GB/128GB DUAL SIM SILVER,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396347/samsung-galaxy-a14-sm-a145-4gb128gb-dual-sim-silver,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/sma145rzsveuc.jpg,14299,11299.0,2023-09-24
XIAOMI REDMI NOTE 12 4GB/128GB ONYX-GRAY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396902/xiaomi-redmi-note-12-4gb128gb-onyx-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/23021raa2yog.jpg,14299,9999.0,2023-09-24
XIAOMI REDMI NOTE 11 4GB/64GB STAR BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29391328/xiaomi-redmi-note-11-4gb64gb-star-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/xiaomi_redmi_note_.jpg_pro_azul_01_l.jpg,15999,9499.0,2023-09-24
XIAOMI REDMI NOTE-11 4GB/64GB STAR BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394418/xiaomi-redmi-note-11-4gb64gb-star-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/140320231536096a3-c5cb-46a0-af2b-b97401a4155f.jpg,15999,9499.0,2023-09-24
HUAWEI NOVA Y90 6GB/128GB 6.7'' MIDNIGHT BLACK,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393207/huawei-nova-y90-6gb128gb-67-midnight-black,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/51097cyw.jpg,16999,10499.0,2023-09-24
HUAWEI NOVA Y90 6GB/128GB 6.7'' EMERALD GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393220/huawei-nova-y90-6gb128gb-67-emerald-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/51097cyu.jpg,16999,10499.0,2023-09-24
HUAWEI NOVA Y90 6GB/128GB 6.7'' CRYSTAL BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29393217/huawei-nova-y90-6gb128gb-67-crystal-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/51097cyv.jpg,16999,10499.0,2023-09-24
XIAOMI REDMI NOTE-11 4GB/128GB GRAPHITE GRAY,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394417/xiaomi-redmi-note-11-4gb128gb-graphite-gray,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/2302202216453543e-92e5-4bc3-b5bb-edb86d14b00b.jpg,16999,9999.0,2023-09-24
XIAOMI REDMI NOTE 11 4GB/128GB STAR BLUE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29394496/xiaomi-redmi-note-11-4gb128gb-star-blue,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/tkgsmxiaomimzb0ao1eu_680x680.jpg,16999,9999.0,2023-09-24
MOTOROLA EDGE 20 LITE 5G 8GB/128GB ELECTRIC GRAPHITE,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396525/motorola-edge-20-lite-5g-8gb128gb-electric-graphite,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/pane0016pl.jpg,16999,13499.0,2023-09-24
MOTOROLA EDGE 20 LITE 5G 8GB/128GB LAGOON GREEN,PHONE,TehnoMarket,https://tehnomarket.com.mk/product/29396526/motorola-edge-20-lite-5g-8gb128gb-lagoon-green,https://d3mrte3vpewnxc.cloudfront.net/img/products/full/thumbs/pane0044pl.jpg,16999,13499.0,2023-09-24
